ID	Gene_ID	P.value
GO:0045178	ENSG00000096696/ENSG00000078401/ENSG00000165272/ENSG00000092820/ENSG00000133019/ENSG00000186198/ENSG00000169860/ENSG00000143153/ENSG00000198648/ENSG00000058668/ENSG00000141526/ENSG00000170385/ENSG00000139514/ENSG00000065361/ENSG00000171885/ENSG00000100311/ENSG00000157890/ENSG00000135046/ENSG00000029534/ENSG00000162407/ENSG00000089472/ENSG00000158352/ENSG00000164120/ENSG00000070961/ENSG00000181885/ENSG00000166006/ENSG00000165458/ENSG00000130164/ENSG00000103257/ENSG00000105976/ENSG00000111052/ENSG00000145506/ENSG00000165409/ENSG00000157978/ENSG00000106100/ENSG00000119888/ENSG00000050438/ENSG00000197405/ENSG00000105281/ENSG00000155897/ENSG00000168003/ENSG00000064270/ENSG00000168135/ENSG00000174669/ENSG00000118596/ENSG00000117394/ENSG00000110651/ENSG00000196581/ENSG00000197208/ENSG00000080824/ENSG00000140575/ENSG00000104635/ENSG00000069849/ENSG00000147065/ENSG00000033867/ENSG00000172270/ENSG00000170558/ENSG00000276045/ENSG00000111371/ENSG00000197879/ENSG00000103496/ENSG00000180251/ENSG00000165240/ENSG00000112394/ENSG00000147044/ENSG00000116678/ENSG00000072274/ENSG00000137312/ENSG00000133065/ENSG00000103064/ENSG00000173638/ENSG00000117013/ENSG00000133961/ENSG00000132589/ENSG00000111859/ENSG00000154639/ENSG00000137509/ENSG00000150594/ENSG00000138101/ENSG00000163485/ENSG00000148943/ENSG00000076351/ENSG00000120509/ENSG00000176463/ENSG00000163399/ENSG00000168036/ENSG00000174640/ENSG00000249437/ENSG00000124574/ENSG00000164638/ENSG00000140199/ENSG00000112759/ENSG00000158296/ENSG00000130304/ENSG00000162493/ENSG00000141736/ENSG00000079215/ENSG00000167995/ENSG00000135525/ENSG00000133107/ENSG00000171631/ENSG00000170324/ENSG00000163235	0.7522426894710201
GO:0033268	ENSG00000105711/ENSG00000152377/ENSG00000184156/ENSG00000160460/ENSG00000132702	0.7627498998424188
GO:0042599	ENSG00000075785/ENSG00000136026/ENSG00000167972/ENSG00000166311/ENSG00000168484	0.7627498998424188
GO:0072687	ENSG00000160188/ENSG00000112029/ENSG00000068903/ENSG00000180096/ENSG00000261456	0.7627498998424188
GO:0036126	ENSG00000115353/ENSG00000124721/ENSG00000149295/ENSG00000143153/ENSG00000058668/ENSG00000169836/ENSG00000085978/ENSG00000160188/ENSG00000119705/ENSG00000036257/ENSG00000117477/ENSG00000075073/ENSG00000156313/ENSG00000116473/ENSG00000134202/ENSG00000032742/ENSG00000152582/ENSG00000168385/ENSG00000144381/ENSG00000112981/ENSG00000080824/ENSG00000136811/ENSG00000004455/ENSG00000163879/ENSG00000161011/ENSG00000203666/ENSG00000069849/ENSG00000088727/ENSG00000105792/ENSG00000077549/ENSG00000108946/ENSG00000100360/ENSG00000165637/ENSG00000132341/ENSG00000122545/ENSG00000072062/ENSG00000163075/ENSG00000140526/ENSG00000179532/ENSG00000158023/ENSG00000144451/ENSG00000064199/ENSG00000160284/ENSG00000163399/ENSG00000167523/ENSG00000183346/ENSG00000125354/ENSG00000114473/ENSG00000165698/ENSG00000138002/ENSG00000139908/ENSG00000108387/ENSG00000141013	0.7645181656543037
GO:0030667	ENSG00000096696/ENSG00000128564/ENSG00000140545/ENSG00000196352/ENSG00000105974/ENSG00000105971/ENSG00000145730/ENSG00000131981/ENSG00000234745/ENSG00000204525/ENSG00000169692/ENSG00000081237/ENSG00000148175/ENSG00000120306/ENSG00000143858/ENSG00000142185/ENSG00000198053/ENSG00000135404/ENSG00000164855/ENSG00000101307/ENSG00000198168/ENSG00000139278/ENSG00000169347/ENSG00000197405/ENSG00000132639/ENSG00000166900/ENSG00000148248/ENSG00000177105/ENSG00000165646/ENSG00000067560/ENSG00000169851/ENSG00000131504/ENSG00000088986/ENSG00000116473/ENSG00000143753/ENSG00000075142/ENSG00000130150/ENSG00000129083/ENSG00000058063/ENSG00000127314/ENSG00000086598/ENSG00000072786/ENSG00000144635/ENSG00000135218/ENSG00000112697/ENSG00000137845/ENSG00000151366/ENSG00000084234/ENSG00000172057/ENSG00000103415/ENSG00000140575/ENSG00000011422/ENSG00000001561/ENSG00000085063/ENSG00000169403/ENSG00000172270/ENSG00000075785/ENSG00000101558/ENSG00000104112/ENSG00000244038/ENSG00000141524/ENSG00000100554/ENSG00000008283/ENSG00000175582/ENSG00000129990/ENSG00000196776/ENSG00000166479/ENSG00000156535/ENSG00000033627/ENSG00000145740/ENSG00000170348/ENSG00000059804/ENSG00000138448/ENSG00000138279/ENSG00000108774/ENSG00000163618/ENSG00000164687/ENSG00000220205/ENSG00000213281/ENSG00000167578/ENSG00000136026/ENSG00000132589/ENSG00000167972/ENSG00000124333/ENSG00000136238/ENSG00000110917/ENSG00000185883/ENSG00000099246/ENSG00000124570/ENSG00000091317/ENSG00000165102/ENSG00000183020/ENSG00000147234/ENSG00000137509/ENSG00000119396/ENSG00000067715/ENSG00000130294/ENSG00000099940/ENSG00000109270/ENSG00000181467/ENSG00000185896/ENSG00000084733/ENSG00000177119/ENSG00000101152/ENSG00000100321/ENSG00000072958/ENSG00000145335/ENSG00000103544/ENSG00000101856/ENSG00000080815/ENSG00000169228/ENSG00000143862/ENSG00000105514/ENSG00000105649/ENSG00000069424/ENSG00000167964/ENSG00000109743/ENSG00000132872/ENSG00000172232/ENSG00000139190/ENSG00000096433/ENSG00000108219/ENSG00000235568/ENSG00000109323/ENSG00000124406/ENSG00000139725/ENSG00000163354/ENSG00000115257	0.7704417407513562
GO:0022627	ENSG00000185088/ENSG00000067248/ENSG00000149806/ENSG00000144895/ENSG00000197728/ENSG00000112306/ENSG00000134419/ENSG00000198034/ENSG00000142937/ENSG00000105372/ENSG00000204628/ENSG00000186468/ENSG00000164587/ENSG00000105193/ENSG00000149273/ENSG00000231500/ENSG00000142534/ENSG00000145425/ENSG00000235863	0.7717589744364661
GO:0005942	ENSG00000180008/ENSG00000170677/ENSG00000078142/ENSG00000126581/ENSG00000196455/ENSG00000171150/ENSG00000120833/ENSG00000133056/ENSG00000117461	0.7722200369713986
GO:1990531	ENSG00000206190/ENSG00000058063/ENSG00000112697/ENSG00000124406	0.7773888322872757
GO:0019774	ENSG00000205220/ENSG00000142507/ENSG00000126067/ENSG00000277791/ENSG00000136930/ENSG00000008018/ENSG00000100804/ENSG00000159377	0.7787820822385435
GO:0005930	ENSG00000124721/ENSG00000173093/ENSG00000085978/ENSG00000163001/ENSG00000163093/ENSG00000114446/ENSG00000113966/ENSG00000154479/ENSG00000184640/ENSG00000118965/ENSG00000168385/ENSG00000143156/ENSG00000119661/ENSG00000163879/ENSG00000118997/ENSG00000197548/ENSG00000007174/ENSG00000154429/ENSG00000108946/ENSG00000138686/ENSG00000122545/ENSG00000072062/ENSG00000114302/ENSG00000124198/ENSG00000078142/ENSG00000176101/ENSG00000163075/ENSG00000187240/ENSG00000070761/ENSG00000204104/ENSG00000103021/ENSG00000140941/ENSG00000057663/ENSG00000196455/ENSG00000075945/ENSG00000179532/ENSG00000158023/ENSG00000103494/ENSG00000213123/ENSG00000144451/ENSG00000138036/ENSG00000143951/ENSG00000104833/ENSG00000187535/ENSG00000138002/ENSG00000117245/ENSG00000141013/ENSG00000117724/ENSG00000157330/ENSG00000039139/ENSG00000092850/ENSG00000163576	0.7811690891834411
GO:0097014	ENSG00000124721/ENSG00000173093/ENSG00000085978/ENSG00000163001/ENSG00000163093/ENSG00000114446/ENSG00000113966/ENSG00000154479/ENSG00000184640/ENSG00000118965/ENSG00000168385/ENSG00000143156/ENSG00000119661/ENSG00000163879/ENSG00000118997/ENSG00000197548/ENSG00000007174/ENSG00000154429/ENSG00000108946/ENSG00000138686/ENSG00000122545/ENSG00000072062/ENSG00000114302/ENSG00000124198/ENSG00000078142/ENSG00000176101/ENSG00000163075/ENSG00000187240/ENSG00000070761/ENSG00000204104/ENSG00000103021/ENSG00000140941/ENSG00000057663/ENSG00000196455/ENSG00000075945/ENSG00000179532/ENSG00000158023/ENSG00000103494/ENSG00000213123/ENSG00000144451/ENSG00000138036/ENSG00000143951/ENSG00000104833/ENSG00000187535/ENSG00000138002/ENSG00000117245/ENSG00000141013/ENSG00000117724/ENSG00000157330/ENSG00000039139/ENSG00000092850/ENSG00000163576	0.7811690891834411
GO:0005865	ENSG00000143632/ENSG00000167460/ENSG00000143549/ENSG00000138594/ENSG00000136842/ENSG00000163157/ENSG00000159173	0.7867883796098343
GO:0000938	ENSG00000143952/ENSG00000141252/ENSG00000149823	0.7981006146204314
GO:0001739	ENSG00000178691/ENSG00000204227/ENSG00000121481	0.7981006146204314
GO:0008278	ENSG00000101972/ENSG00000066923/ENSG00000108055	0.7981006146204314
GO:0031526	ENSG00000135750/ENSG00000091137/ENSG00000074276/ENSG00000107611/ENSG00000163803/ENSG00000080824/ENSG00000135218/ENSG00000050405/ENSG00000165240/ENSG00000151012/ENSG00000173638/ENSG00000167114/ENSG00000066230/ENSG00000120063/ENSG00000146535/ENSG00000076351/ENSG00000081479/ENSG00000164363	0.8000973101324731
GO:0034362	ENSG00000130164/ENSG00000105699/ENSG00000184831/ENSG00000131871/ENSG00000084674	0.8092248318201224
GO:0043034	ENSG00000152413/ENSG00000128591/ENSG00000197321/ENSG00000035403/ENSG00000182253	0.8092248318201224
GO:0097648	ENSG00000004948/ENSG00000136928/ENSG00000064989/ENSG00000204681	0.825443599628587
GO:0005581	ENSG00000144119/ENSG00000124749/ENSG00000144810/ENSG00000165985/ENSG00000188517/ENSG00000169436/ENSG00000171812/ENSG00000092758/ENSG00000134871/ENSG00000187498/ENSG00000168077/ENSG00000136709/ENSG00000188153/ENSG00000158270/ENSG00000142173/ENSG00000160963/ENSG00000081052/ENSG00000133466/ENSG00000130635/ENSG00000138080/ENSG00000206561/ENSG00000173918/ENSG00000060718/ENSG00000145861/ENSG00000204291/ENSG00000113083/ENSG00000197467/ENSG00000084636	0.8259633254876131
GO:0034704	ENSG00000005059/ENSG00000158683/ENSG00000183873/ENSG00000198626/ENSG00000067191/ENSG00000141837/ENSG00000136546/ENSG00000088832/ENSG00000119383/ENSG00000276045/ENSG00000165487/ENSG00000183172/ENSG00000072062/ENSG00000156026/ENSG00000196557/ENSG00000166762/ENSG00000153253/ENSG00000142408/ENSG00000167535/ENSG00000075461/ENSG00000165995/ENSG00000007402/ENSG00000158966/ENSG00000168356/ENSG00000182389/ENSG00000006283/ENSG00000133107	0.8273338486857184
GO:0005858	ENSG00000124721/ENSG00000119661/ENSG00000118997/ENSG00000007174/ENSG00000179532/ENSG00000039139	0.8349598674350073
GO:0042627	ENSG00000105699/ENSG00000175445/ENSG00000084674	0.8471903716043829
GO:0044666	ENSG00000196363/ENSG00000162961/ENSG00000129691	0.8471903716043829
GO:0097224	ENSG00000077549/ENSG00000108946/ENSG00000160284	0.8471903716043829
GO:1904090	ENSG00000106366/ENSG00000164733/ENSG00000124570	0.8471903716043829
GO:0030666	ENSG00000128340/ENSG00000139832/ENSG00000187714/ENSG00000204632/ENSG00000105974/ENSG00000204642/ENSG00000172780/ENSG00000152578/ENSG00000234745/ENSG00000109321/ENSG00000204525/ENSG00000169071/ENSG00000174130/ENSG00000113070/ENSG00000138772/ENSG00000143858/ENSG00000168685/ENSG00000125675/ENSG00000206503/ENSG00000130164/ENSG00000155511/ENSG00000107295/ENSG00000010610/ENSG00000231389/ENSG00000011347/ENSG00000157978/ENSG00000155099/ENSG00000179218/ENSG00000179331/ENSG00000185344/ENSG00000144566/ENSG00000167461/ENSG00000204267/ENSG00000140022/ENSG00000102879/ENSG00000223865/ENSG00000132535/ENSG00000058404/ENSG00000135218/ENSG00000111186/ENSG00000106299/ENSG00000181804/ENSG00000117410/ENSG00000123595/ENSG00000158270/ENSG00000161203/ENSG00000075785/ENSG00000003056/ENSG00000103496/ENSG00000165240/ENSG00000033627/ENSG00000145782/ENSG00000136856/ENSG00000112210/ENSG00000141367/ENSG00000150991/ENSG00000072274/ENSG00000135679/ENSG00000220205/ENSG00000078142/ENSG00000122126/ENSG00000124333/ENSG00000142408/ENSG00000057663/ENSG00000185883/ENSG00000196455/ENSG00000079805/ENSG00000183020/ENSG00000152291/ENSG00000115020/ENSG00000067715/ENSG00000124209/ENSG00000166710/ENSG00000265808/ENSG00000159720/ENSG00000185896/ENSG00000100151/ENSG00000084733/ENSG00000073060/ENSG00000116729/ENSG00000042753/ENSG00000111737/ENSG00000170315/ENSG00000231925/ENSG00000075461/ENSG00000090674/ENSG00000137261/ENSG00000162552/ENSG00000074660/ENSG00000148660/ENSG00000143147/ENSG00000128602/ENSG00000188064/ENSG00000174804/ENSG00000081479/ENSG00000070808/ENSG00000254087/ENSG00000164867/ENSG00000150337/ENSG00000084674/ENSG00000163235	0.8522458365864135
GO:0097729	ENSG00000115353/ENSG00000124721/ENSG00000149295/ENSG00000143153/ENSG00000058668/ENSG00000169836/ENSG00000085978/ENSG00000160188/ENSG00000119705/ENSG00000036257/ENSG00000117477/ENSG00000075073/ENSG00000156313/ENSG00000116473/ENSG00000134202/ENSG00000032742/ENSG00000152582/ENSG00000168385/ENSG00000144381/ENSG00000112981/ENSG00000080824/ENSG00000136811/ENSG00000004455/ENSG00000163879/ENSG00000161011/ENSG00000203666/ENSG00000069849/ENSG00000088727/ENSG00000105792/ENSG00000007174/ENSG00000077549/ENSG00000108946/ENSG00000100360/ENSG00000165637/ENSG00000132341/ENSG00000122545/ENSG00000072062/ENSG00000163075/ENSG00000140526/ENSG00000179532/ENSG00000158023/ENSG00000144451/ENSG00000064199/ENSG00000160284/ENSG00000163399/ENSG00000167523/ENSG00000183346/ENSG00000125354/ENSG00000114473/ENSG00000165698/ENSG00000058453/ENSG00000138002/ENSG00000139908/ENSG00000108387/ENSG00000141013/ENSG00000039139	0.8526583751116138
GO:1904724	ENSG00000273749/ENSG00000064666/ENSG00000149925/ENSG00000160213/ENSG00000171236/ENSG00000143621/ENSG00000119801/ENSG00000136279/ENSG00000114098/ENSG00000079739/ENSG00000147533/ENSG00000116260/ENSG00000114021/ENSG00000109107/ENSG00000167996/ENSG00000166710/ENSG00000101439/ENSG00000035862/ENSG00000137563/ENSG00000102837	0.8603393493644707
GO:0005814	ENSG00000173805/ENSG00000103995/ENSG00000107949/ENSG00000068796/ENSG00000032742/ENSG00000188343/ENSG00000167461/ENSG00000173110/ENSG00000139350/ENSG00000136811/ENSG00000103274/ENSG00000139323/ENSG00000135541/ENSG00000115355/ENSG00000044459/ENSG00000122417/ENSG00000154429/ENSG00000119242/ENSG00000186094/ENSG00000116127/ENSG00000132341/ENSG00000197579/ENSG00000173226/ENSG00000100629/ENSG00000164066/ENSG00000078674/ENSG00000176101/ENSG00000054282/ENSG00000103540/ENSG00000070761/ENSG00000133393/ENSG00000119650/ENSG00000162063/ENSG00000101052/ENSG00000198707/ENSG00000101624/ENSG00000116198/ENSG00000151466/ENSG00000131462/ENSG00000102218/ENSG00000106477/ENSG00000103769/ENSG00000204843/ENSG00000188026/ENSG00000121289/ENSG00000068903/ENSG00000145632/ENSG00000187535/ENSG00000181404/ENSG00000198089/ENSG00000058453/ENSG00000156876/ENSG00000128881/ENSG00000142731/ENSG00000188878/ENSG00000151849/ENSG00000128602	0.8641612215731383
GO:0061827	ENSG00000115353/ENSG00000149925/ENSG00000075073/ENSG00000132002	0.8645416249881188
GO:0097524	ENSG00000166598/ENSG00000144381/ENSG00000080824/ENSG00000140526	0.8645416249881188
GO:0032588	ENSG00000148680/ENSG00000100314/ENSG00000172780/ENSG00000008513/ENSG00000128641/ENSG00000231389/ENSG00000152056/ENSG00000120805/ENSG00000064270/ENSG00000133103/ENSG00000100280/ENSG00000164597/ENSG00000182287/ENSG00000167461/ENSG00000100478/ENSG00000106367/ENSG00000223865/ENSG00000148429/ENSG00000104331/ENSG00000135823/ENSG00000123595/ENSG00000003056/ENSG00000134851/ENSG00000151532/ENSG00000165240/ENSG00000175582/ENSG00000136933/ENSG00000166747/ENSG00000141367/ENSG00000116521/ENSG00000122705/ENSG00000164292/ENSG00000119844/ENSG00000081014/ENSG00000136152/ENSG00000143952/ENSG00000104915/ENSG00000132254/ENSG00000166685/ENSG00000107185/ENSG00000141252/ENSG00000100151/ENSG00000134262/ENSG00000140497/ENSG00000072958/ENSG00000166428/ENSG00000227500/ENSG00000125966/ENSG00000131899/ENSG00000149823/ENSG00000007516/ENSG00000137177	0.866261017060874
GO:0031092	ENSG00000169851/ENSG00000135218/ENSG00000084234/ENSG00000166479/ENSG00000156535/ENSG00000145335	0.8671828217045842
GO:0005891	ENSG00000183873/ENSG00000067191/ENSG00000141837/ENSG00000136546/ENSG00000088832/ENSG00000196557/ENSG00000166762/ENSG00000153253/ENSG00000142408/ENSG00000167535/ENSG00000075461/ENSG00000165995/ENSG00000007402/ENSG00000158966/ENSG00000168356/ENSG00000182389/ENSG00000006283	0.8694917524988178
GO:0001750	ENSG00000170011/ENSG00000038427/ENSG00000130561/ENSG00000156313/ENSG00000166900/ENSG00000153208/ENSG00000145220/ENSG00000188452/ENSG00000156052/ENSG00000180245/ENSG00000172270/ENSG00000138686/ENSG00000088256/ENSG00000173226/ENSG00000040199/ENSG00000122126/ENSG00000148600/ENSG00000075945/ENSG00000136425/ENSG00000078369/ENSG00000125388/ENSG00000187535/ENSG00000133256/ENSG00000117245/ENSG00000185974/ENSG00000123999/ENSG00000214140/ENSG00000198570/ENSG00000070729/ENSG00000179270	0.8728924019331424
GO:0098644	ENSG00000144810/ENSG00000134871/ENSG00000187498/ENSG00000188153/ENSG00000081052/ENSG00000130635/ENSG00000060718	0.8833894380410365
GO:0033391	ENSG00000133794/ENSG00000151247/ENSG00000037474	0.8855330023135893
GO:0038037	ENSG00000136928/ENSG00000064989/ENSG00000204681	0.8855330023135893
GO:0044194	ENSG00000179218/ENSG00000185896/ENSG00000151923	0.8855330023135893
GO:0060091	ENSG00000285508/ENSG00000115459/ENSG00000107736	0.8855330023135893
GO:0097732	ENSG00000285508/ENSG00000115459/ENSG00000107736	0.8855330023135893
GO:0032420	ENSG00000167210/ENSG00000104327/ENSG00000155366/ENSG00000165091/ENSG00000103942/ENSG00000095777/ENSG00000033867/ENSG00000197879/ENSG00000007168/ENSG00000111913/ENSG00000028203/ENSG00000118162/ENSG00000136425/ENSG00000115459/ENSG00000107736/ENSG00000149488	0.8909549034843849
GO:0001674	ENSG00000130816/ENSG00000117394/ENSG00000137947/ENSG00000112592	0.8958621558021802
GO:0042622	ENSG00000040199/ENSG00000148600/ENSG00000133256/ENSG00000214140	0.8958621558021802
GO:0031528	ENSG00000092820/ENSG00000080031/ENSG00000103257/ENSG00000074276/ENSG00000107611/ENSG00000142765/ENSG00000147065/ENSG00000138448/ENSG00000168036/ENSG00000162493	0.9025597259154826
GO:0031514	ENSG00000115353/ENSG00000285508/ENSG00000124721/ENSG00000149295/ENSG00000143153/ENSG00000058668/ENSG00000169836/ENSG00000135046/ENSG00000085978/ENSG00000160188/ENSG00000119705/ENSG00000036257/ENSG00000117477/ENSG00000166578/ENSG00000075073/ENSG00000104892/ENSG00000156313/ENSG00000163001/ENSG00000186522/ENSG00000091140/ENSG00000116473/ENSG00000144061/ENSG00000134202/ENSG00000032742/ENSG00000152582/ENSG00000168385/ENSG00000144381/ENSG00000112981/ENSG00000080824/ENSG00000136811/ENSG00000004455/ENSG00000163879/ENSG00000161011/ENSG00000203666/ENSG00000069849/ENSG00000088727/ENSG00000105792/ENSG00000007174/ENSG00000007168/ENSG00000077549/ENSG00000108946/ENSG00000100360/ENSG00000165637/ENSG00000132341/ENSG00000122545/ENSG00000072062/ENSG00000161040/ENSG00000214530/ENSG00000164066/ENSG00000166762/ENSG00000176101/ENSG00000163075/ENSG00000140526/ENSG00000187240/ENSG00000070761/ENSG00000100644/ENSG00000133393/ENSG00000101052/ENSG00000179532/ENSG00000158023/ENSG00000144451/ENSG00000064199/ENSG00000138036/ENSG00000160284/ENSG00000163399/ENSG00000167523/ENSG00000121289/ENSG00000183346/ENSG00000125354/ENSG00000114473/ENSG00000165698/ENSG00000058453/ENSG00000138002/ENSG00000139908/ENSG00000108387/ENSG00000100271/ENSG00000100592/ENSG00000141013/ENSG00000131044/ENSG00000039139/ENSG00000092850/ENSG00000206530/ENSG00000206113	0.9034138915648322
GO:0036379	ENSG00000143632/ENSG00000167460/ENSG00000143549/ENSG00000138594/ENSG00000136842/ENSG00000163157/ENSG00000159173	0.9060835359504843
GO:0032426	ENSG00000165091/ENSG00000103942/ENSG00000095777/ENSG00000107736/ENSG00000149488	0.906269527833991
GO:0097225	ENSG00000115353/ENSG00000169836/ENSG00000085978/ENSG00000075073/ENSG00000116473/ENSG00000152582/ENSG00000144381/ENSG00000080824/ENSG00000004455/ENSG00000161011/ENSG00000105792/ENSG00000100360/ENSG00000165637/ENSG00000167523/ENSG00000138002	0.9105588308032542
GO:0005902	ENSG00000157483/ENSG00000092820/ENSG00000105329/ENSG00000080031/ENSG00000134853/ENSG00000008323/ENSG00000128641/ENSG00000103257/ENSG00000074276/ENSG00000107611/ENSG00000137710/ENSG00000136286/ENSG00000142765/ENSG00000147065/ENSG00000197879/ENSG00000165240/ENSG00000197461/ENSG00000138448/ENSG00000169738/ENSG00000214530/ENSG00000166086/ENSG00000167114/ENSG00000099992/ENSG00000131100/ENSG00000147416/ENSG00000168036/ENSG00000162493/ENSG00000079337/ENSG00000154188/ENSG00000174527	0.9109280131846991
GO:0000438	ENSG00000145736/ENSG00000111358	0.9131396924388264
GO:0071546	ENSG00000235711/ENSG00000182134	0.9131396924388264
GO:0016235	ENSG00000065675/ENSG00000135763/ENSG00000198879/ENSG00000134109/ENSG00000161011/ENSG00000135018/ENSG00000099991/ENSG00000100401/ENSG00000082146/ENSG00000080815/ENSG00000111802/ENSG00000004975/ENSG00000197705/ENSG00000167658	0.9146421931784604
GO:0043601	ENSG00000175482/ENSG00000106399/ENSG00000106628	0.91502686686622
GO:0043186	ENSG00000143977/ENSG00000156414/ENSG00000235711/ENSG00000215301/ENSG00000182134/ENSG00000198265	0.9160120506534257
GO:0045495	ENSG00000143977/ENSG00000156414/ENSG00000235711/ENSG00000215301/ENSG00000182134/ENSG00000198265	0.9160120506534257
GO:0060293	ENSG00000143977/ENSG00000156414/ENSG00000235711/ENSG00000215301/ENSG00000182134/ENSG00000198265	0.9160120506534257
